id,name,gender,yearOfBirth,url,longitude,latitude
13824,"Turner, Bruce",Male,1894,http://www.tate.org.uk/art/artists/bruce-turner-13824,-1.54908,53.8008
556,"Turner, Charles",Male,1774,http://www.tate.org.uk/art/artists/charles-turner-556,-1.35409,51.8473
558,"Turner, Joseph Mallord William",Male,1775,http://www.tate.org.uk/art/artists/joseph-mallord-william-turner-558,-0.127758,51.5074
559,"Turner, William, of Oxford",Male,1789,http://www.tate.org.uk/art/artists/william-turner-of-oxford-559,-1.24647,51.7612
2077,"Turner, Winifred",Female,1903,http://www.tate.org.uk/art/artists/winifred-turner-2077,-0.127758,51.5074
7017,"Turrell, James",Male,1943,http://www.tate.org.uk/art/artists/james-turrell-7017,-118.145,34.1478
8006,"Tuttle, Richard",Male,1941,http://www.tate.org.uk/art/artists/richard-tuttle-8006,-74.2776,40.6082
2612,"Tuymans, Luc",Male,1958,http://www.tate.org.uk/art/artists/luc-tuymans-2612,4.46994,50.5039
2078,"Tweed, John",Male,1869,http://www.tate.org.uk/art/artists/john-tweed-2078,-4.25181,55.8642
2079,"Twombly, Cy",Male,1928,http://www.tate.org.uk/art/artists/cy-twombly-2079,-84.5037,38.0406
6729,"Tworkov, Jack",Male,1900,http://www.tate.org.uk/art/artists/jack-tworkov-6729,22.5684,51.2465
2080,"Tyrwhitt, Ursula",Female,1878,http://www.tate.org.uk/art/artists/ursula-tyrwhitt-2080,0.048348,51.7406
2081,"Tyson, Ian",Male,1933,http://www.tate.org.uk/art/artists/ian-tyson-2081,-3.06622,53.4265
4918,"Tyson, Keith",Male,1969,http://www.tate.org.uk/art/artists/keith-tyson-4918,-3.09267,54.1951
2681,"Tyson, Nicola",Female,1960,http://www.tate.org.uk/art/artists/nicola-tyson-2681,-0.127758,51.5074
2082,"Tyzack, Michael",Male,1933,http://www.tate.org.uk/art/artists/michael-tyzack-2082,-1.47009,53.3811
2083,"Uecker, Gunther",Male,1930,http://www.tate.org.uk/art/artists/gunther-uecker-2083,12.4296,53.6127
2084,"Uglow, Euan",Male,1932,http://www.tate.org.uk/art/artists/euan-uglow-2084,-0.127758,51.5074
2085,"Uhlig, Max",Male,1937,http://www.tate.org.uk/art/artists/max-uhlig-2085,13.7373,51.0504
2771,"Uklanski, Piotr",Male,1968,http://www.tate.org.uk/art/artists/piotr-uklanski-2771,21.0122,52.2297
2782,"Ullman, Micha",Male,1939,http://www.tate.org.uk/art/artists/micha-ullman-2782,34.7818,32.0853
2086,"Ulreich, Edward Buk",Male,1900,http://www.tate.org.uk/art/artists/edward-buk-ulreich-2086,16.5397,47.3859
2087,"Underwood, Leon",Male,1890,http://www.tate.org.uk/art/artists/leon-underwood-2087,-0.127758,51.5074
2088,"Unwin, Francis",Male,1885,http://www.tate.org.uk/art/artists/francis-unwin-2088,-2.37867,50.9586
2089,"Unwin, Marianne",Female,1930,http://www.tate.org.uk/art/artists/marianne-unwin-2089,-3.43597,55.3781
13751,"Unwin, Phoebe",Female,1979,http://www.tate.org.uk/art/artists/phoebe-unwin-13751,0.121817,52.2053
7285,"Upritchard, Francis",Female,1976,http://www.tate.org.uk/art/artists/francis-upritchard-7285,174.075,-39.0556
8875,"Usl�, Juan",Male,1954,http://www.tate.org.uk/art/artists/juan-usle-8875,-3.80998,43.4623
2090,"Utrillo, Maurice",Male,1883,http://www.tate.org.uk/art/artists/maurice-utrillo-2090,2.35222,48.8566
561,"Vacher, Charles",Male,1818,http://www.tate.org.uk/art/artists/charles-vacher-561,-0.127758,51.5074
11947,"Vale, Jo�o Pedro",Male,1976,http://www.tate.org.uk/art/artists/joao-pedro-vale-11947,-9.13934,38.7223
2091,"Valenti, Italo",Male,1912,http://www.tate.org.uk/art/artists/italo-valenti-2091,9.18592,45.4654
2092,"Vallotton, F�lix",Male,1865,http://www.tate.org.uk/art/artists/felix-vallotton-2092,6.6336,46.52
2093,"Valoch, Jiri",Male,1946,http://www.tate.org.uk/art/artists/jiri-valoch-2093,16.6068,49.1951
11521,"Van Der Zee, James",Male,1886,http://www.tate.org.uk/art/artists/james-van-der-zee-11521,-73.2849,42.3565
565,"Van Dyck, Sir Anthony",Male,1599,http://www.tate.org.uk/art/artists/sir-anthony-van-dyck-565,4.40246,51.2194
1052,"van Elk, Ger",Male,1941,http://www.tate.org.uk/art/artists/ger-van-elk-1052,4.89517,52.3702
1505,"Van Leyden, Ernst",Male,1892,http://www.tate.org.uk/art/artists/ernst-van-leyden-1505,4.47773,51.9244
567,"Van Somer, Paul",Male,1577,http://www.tate.org.uk/art/artists/paul-van-somer-567,4.40246,51.2194
563,"Vanderbank, John",Male,1694,http://www.tate.org.uk/art/artists/john-vanderbank-563,-0.127758,51.5074
2094,"Vantongerloo, Georges",Male,1886,http://www.tate.org.uk/art/artists/georges-vantongerloo-2094,4.40246,51.2194
906,"Vardea, Chryssa",Female,1933,http://www.tate.org.uk/art/artists/chryssa-vardea-906,23.7294,37.9839
2792,"Varejao, Adriana",Female,1964,http://www.tate.org.uk/art/artists/adriana-varejao-2792,-43.1729,-22.9068
568,"Varley, Cornelius",Male,1781,http://www.tate.org.uk/art/artists/cornelius-varley-568,-1.57502,53.1563
569,"Varley, John",Male,1778,http://www.tate.org.uk/art/artists/john-varley-569,-1.57502,53.1563
2464,"Varley, William Fleetwood",Male,1785,http://www.tate.org.uk/art/artists/william-fleetwood-varley-2464,-1.57502,53.1563
2095,"Vasarely, Victor",Male,1908,http://www.tate.org.uk/art/artists/victor-vasarely-2095,18.2323,46.0727
2096,"Vaughan, Keith",Male,1912,http://www.tate.org.uk/art/artists/keith-vaughan-2096,0.27649,50.9286
2097,"Vaux, Marc",Male,1932,http://www.tate.org.uk/art/artists/marc-vaux-2097,-1.77972,51.5558
2257,"Vedova, Emilio",Male,1919,http://www.tate.org.uk/art/artists/emilio-vedova-2257,12.3155,45.4408
2099,"Velickovic, Vladimir",Male,1935,http://www.tate.org.uk/art/artists/vladimir-velickovic-2099,20.4197,44.8272
2100,"Venard, Claude",Male,1913,http://www.tate.org.uk/art/artists/claude-venard-2100,2.35222,48.8566
7830,"Vercruysse, Jan",Male,1948,http://www.tate.org.uk/art/artists/jan-vercruysse-7830,2.92866,51.2154
2384,"Vermeiren, Didier",Male,1951,http://www.tate.org.uk/art/artists/didier-vermeiren-2384,4.35171,50.8503
570,"Verrio, Antonio",Male,1639,http://www.tate.org.uk/art/artists/antonio-verrio-570,18.175,40.3515
2103,"V�zelay, Paule",Female,1892,http://www.tate.org.uk/art/artists/paule-vezelay-2103,-2.58791,51.4545
9909,"Vezzoli, Francesco",Male,1971,http://www.tate.org.uk/art/artists/francesco-vezzoli-9909,10.2118,45.5416
6856,"Vidokle, Anton",Male,1965,http://www.tate.org.uk/art/artists/anton-vidokle-6856,37.6173,55.7558
2104,"Vieira da Silva, Maria Helena",Female,1908,http://www.tate.org.uk/art/artists/maria-helena-vieira-da-silva-2104,-9.13934,38.7223
2651,"Vilaincour, Leon",Male,1923,http://www.tate.org.uk/art/artists/leon-vilaincour-2651,19.945,50.0647
2106,"Villard, Antoine",Male,1867,http://www.tate.org.uk/art/artists/antoine-villard-2106,2.21375,46.2276
2748,"Villegl�, Jacques Mah� de la",Male,1926,http://www.tate.org.uk/art/artists/jacques-mahe-de-la-villegle-2748,-4.0979,47.9975
2333,"Viola, Bill",Male,1951,http://www.tate.org.uk/art/artists/bill-viola-2333,-74.0059,40.7128
4829,"Virtue, John",Male,1947,http://www.tate.org.uk/art/artists/john-virtue-4829,-2.37218,53.7536
2108,"Visser, Carel",Male,1928,http://www.tate.org.uk/art/artists/carel-visser-2108,4.69418,51.8425
12186,"Vlahos, Vangelis",Male,1971,http://www.tate.org.uk/art/artists/vangelis-vlahos-12186,23.7294,37.9839
2109,"Vlaminck, Maurice de",Male,1876,http://www.tate.org.uk/art/artists/maurice-de-vlaminck-2109,2.35222,48.8566
2110,"Vollon, Antoine",Male,1833,http://www.tate.org.uk/art/artists/antoine-vollon-2110,4.83566,45.764
571,"Von Herkomer, Sir Hubert",Male,1849,http://www.tate.org.uk/art/artists/sir-hubert-von-herkomer-571,10.7778,47.996
1672,"Von Motesiczky, Marie-Louise",Female,1906,http://www.tate.org.uk/art/artists/marie-louise-von-motesiczky-1672,16.3738,48.2082
11893,"Vonna-Michell, Tris",Male,1982,http://www.tate.org.uk/art/artists/tris-vonna-michell-11893,0.706515,51.5821
2111,"Vordemberge-Gildewart, Friedrich",Male,1899,http://www.tate.org.uk/art/artists/friedrich-vordemberge-gildewart-2111,8.04718,52.2799
2112,"Vuillard, Edouard",Male,1868,http://www.tate.org.uk/art/artists/edouard-vuillard-2112,5.38901,46.4941
1236,"Vuong, Ha van",Female,1914,http://www.tate.org.uk/art/artists/ha-van-vuong-1236,108.277,14.0583
573,"Wade, Thomas",Male,1828,http://www.tate.org.uk/art/artists/thomas-wade-573,-95.7129,37.0902
2113,"Wadsworth, Edward",Male,1889,http://www.tate.org.uk/art/artists/edward-wadsworth-2113,-1.70752,53.723
2583,"Walker, Anthony",Male,1726,http://www.tate.org.uk/art/artists/anthony-walker-2583,-1.17432,52.3555
2114,"Walker, Arthur G",Male,1861,http://www.tate.org.uk/art/artists/arthur-g-walker-2114,-0.127758,51.5074
2115,"Walker, Dame Ethel",Female,1861,http://www.tate.org.uk/art/artists/dame-ethel-walker-2115,-3.18827,55.9533
575,"Walker, Frederick",Male,1840,http://www.tate.org.uk/art/artists/frederick-walker-575,-0.127758,51.5074
2116,"Walker, John",Male,1939,http://www.tate.org.uk/art/artists/john-walker-2116,-1.8904,52.4862
2674,"Walker, Kara",Female,1969,http://www.tate.org.uk/art/artists/kara-walker-2674,-121.291,37.9577
16207,"Walker, Kelley",Male,1969,http://www.tate.org.uk/art/artists/kelley-walker-16207,-82.9988,39.9612
2117,"Wall, Brian",Male,1931,http://www.tate.org.uk/art/artists/brian-wall-2117,-0.127758,51.5074
2359,"Wall, Jeff",Male,1946,http://www.tate.org.uk/art/artists/jeff-wall-2359,-123.121,49.2827
576,"Waller, Samuel",Male,1850,http://www.tate.org.uk/art/artists/samuel-waller-576,-2.23816,51.8642
2378,"Wallinger, Mark",Male,1959,http://www.tate.org.uk/art/artists/mark-wallinger-2378,0.080647,51.6263
577,"Wallis, Alfred",Male,1855,http://www.tate.org.uk/art/artists/alfred-wallis-577,-4.17621,50.377
578,"Wallis, Henry",Male,1830,http://www.tate.org.uk/art/artists/henry-wallis-578,-0.127758,51.5074
2119,"Walton, Edward Arthur",Male,1860,http://www.tate.org.uk/art/artists/edward-arthur-walton-2119,-4.39154,55.8753
579,"Walton, Henry",Male,1746,http://www.tate.org.uk/art/artists/henry-walton-579,0.886402,52.614
2717,"Ward, David",Male,1951,http://www.tate.org.uk/art/artists/david-ward-2717,-2.12882,52.587
580,"Ward, Edward Matthew",Male,1816,http://www.tate.org.uk/art/artists/edward-matthew-ward-580,-0.127758,51.5074
581,"Ward, James",Male,1769,http://www.tate.org.uk/art/artists/james-ward-581,-0.127758,51.5074
2655,"Ward, John",Male,1917,http://www.tate.org.uk/art/artists/john-ward-2655,-2.71597,52.0564
13286,"Wardill, Emily",Female,1977,http://www.tate.org.uk/art/artists/emily-wardill-13286,-3.43597,55.3781
2120,"Wardle, Arthur",Male,1864,http://www.tate.org.uk/art/artists/arthur-wardle-2120,-0.127758,51.5074
2121,"Warhol, Andy",Male,1928,http://www.tate.org.uk/art/artists/andy-warhol-2121,-79.9959,40.4406
2122,"Warren, Michael",Male,1938,http://www.tate.org.uk/art/artists/michael-warren-2122,-3.43597,55.3781
9134,"Warren, Rebecca",Female,1965,http://www.tate.org.uk/art/artists/rebecca-warren-9134,-0.127758,51.5074
582,"Waterford, Louisa Anne, Marchioness of",Female,1818,http://www.tate.org.uk/art/artists/louisa-anne-marchioness-of-waterford-582,2.35222,48.8566
583,"Waterhouse, John William",Male,1849,http://www.tate.org.uk/art/artists/john-william-waterhouse-583,12.4964,41.9028
584,"Waterlow, Sir Ernest Albert",Male,1850,http://www.tate.org.uk/art/artists/sir-ernest-albert-waterlow-584,-0.127758,51.5074
2123,"Watson, Harry",Male,1871,http://www.tate.org.uk/art/artists/harry-watson-2123,-0.399752,54.2831
2466,"Watson, John Dawson",Male,1832,http://www.tate.org.uk/art/artists/john-dawson-watson-2466,-2.52817,54.3236
2125,"Watt, George Fiddes",Male,1873,http://www.tate.org.uk/art/artists/george-fiddes-watt-2125,-2.09428,57.1497
586,"Watts, George Frederic",Male,1817,http://www.tate.org.uk/art/artists/george-frederic-watts-586,-0.127758,51.5074
2648,"Wearing, OBE Gillian",Female,1963,http://www.tate.org.uk/art/artists/gillian-wearing-obe-2648,-1.8904,52.4862
2126,"Webb, Boyd",Male,1947,http://www.tate.org.uk/art/artists/boyd-webb-2126,172.636,-43.5321
4736,"Webb, Gary",Male,1973,http://www.tate.org.uk/art/artists/gary-webb-4736,-2.33823,50.7391
588,"Webb, James",Male,1825,http://www.tate.org.uk/art/artists/james-webb-588,-0.174936,51.4851
589,"Webb, Philip",Male,1831,http://www.tate.org.uk/art/artists/philip-webb-589,-1.25773,51.752
590,"Webster, Thomas",Male,1800,http://www.tate.org.uk/art/artists/thomas-webster-590,-0.127758,51.5074
10651,"Wedemeyer, Clemens von",Male,1974,http://www.tate.org.uk/art/artists/clemens-von-wedemeyer-10651,9.9158,51.5413
591,"Weekes, Henry",Male,1807,http://www.tate.org.uk/art/artists/henry-weekes-591,1.07891,51.2802
14213,"Weerasethakul, Apichatpong",Male,1970,http://www.tate.org.uk/art/artists/apichatpong-weerasethakul-14213,100.502,13.7563
2127,"Wegner, Nicholas",Male,1948,http://www.tate.org.uk/art/artists/nicholas-wegner-2127,-3.43597,55.3781
2128,"Weight, Carel",Male,1908,http://www.tate.org.uk/art/artists/carel-weight-2128,-0.127758,51.5074
7743,"Weiner, Lawrence",Male,1942,http://www.tate.org.uk/art/artists/lawrence-weiner-7743,-73.8654,40.837
2758,"Weiss, David",Male,1946,http://www.tate.org.uk/art/artists/david-weiss-2758,8.53918,47.3686
2206,"Welch, Denton",Male,1915,http://www.tate.org.uk/art/artists/denton-welch-2206,121.493,31.2151
2129,"Wellington, Hubert L.",Male,1879,http://www.tate.org.uk/art/artists/hubert-l-wellington-2129,-2.23816,51.8642
592,"Wells, Henry Tanworth",Male,1828,http://www.tate.org.uk/art/artists/henry-tanworth-wells-592,-0.127758,51.5074
2130,"Wells, John",Male,1907,http://www.tate.org.uk/art/artists/john-wells-2130,-0.127758,51.5074
2131,"Wemaere, Pierre",Male,1913,http://www.tate.org.uk/art/artists/pierre-wemaere-2131,3.00623,50.765
17198,"Wendt, Lionel",Male,1900,http://www.tate.org.uk/art/artists/lionel-wendt-17198,79.8612,6.92708
2132,"Wentworth, Richard",Male,1947,http://www.tate.org.uk/art/artists/richard-wentworth-2132,-172.105,-13.759
7604,"Wermers, Nicole",Female,1971,http://www.tate.org.uk/art/artists/nicole-wermers-7604,7.53106,52.1682
11096,"Werthein, Judi",Female,1967,http://www.tate.org.uk/art/artists/judi-werthein-11096,-58.3816,-34.6037
2133,"Weschke, Karl",Male,1925,http://www.tate.org.uk/art/artists/karl-weschke-2133,10.4515,51.1657
2134,"Wesselmann, Tom",Male,1931,http://www.tate.org.uk/art/artists/tom-wesselmann-2134,-84.512,39.1031
594,"West, Benjamin",Male,1738,http://www.tate.org.uk/art/artists/benjamin-west-594,-75.3499,39.9021
2700,"West, Franz",Male,1947,http://www.tate.org.uk/art/artists/franz-west-2700,16.3738,48.2082
2135,"West, Walter",Male,1860,http://www.tate.org.uk/art/artists/walter-west-2135,-0.336741,53.7457
595,"Westall, Richard",Male,1765,http://www.tate.org.uk/art/artists/richard-westall-595,-0.081157,51.7958
596,"Westall, William",Male,1781,http://www.tate.org.uk/art/artists/william-westall-596,-0.081157,51.7958
2720,"Weston, Edward",Male,1886,http://www.tate.org.uk/art/artists/edward-weston-2720,-87.8003,42.1817
597,"Wheatley, Francis",Male,1747,http://www.tate.org.uk/art/artists/francis-wheatley-597,-0.127758,51.5074
2136,"Wheatley, Grace",Female,1888,http://www.tate.org.uk/art/artists/grace-wheatley-2136,-0.127758,51.5074
2137,"Wheatley, John",Male,1892,http://www.tate.org.uk/art/artists/john-wheatley-2137,-3.01942,51.8254
2138,"Wheeler, Sir Charles",Male,1892,http://www.tate.org.uk/art/artists/sir-charles-wheeler-2138,-2.19208,52.6281
2139,"Whishaw, Anthony",Male,1930,http://www.tate.org.uk/art/artists/anthony-whishaw-2139,-0.127758,51.5074
598,"Whistler, James Abbott McNeill",Male,1834,http://www.tate.org.uk/art/artists/james-abbott-mcneill-whistler-598,-71.3162,42.6334
2140,"Whistler, Rex",Male,1905,http://www.tate.org.uk/art/artists/rex-whistler-2140,0.052639,51.4512
599,"Whitcombe, Thomas",Male,1783,http://www.tate.org.uk/art/artists/thomas-whitcombe-599,-0.127758,51.5074
2141,"White, Ethelbert",Male,1891,http://www.tate.org.uk/art/artists/ethelbert-white-2141,-0.329003,51.4671
2288,"White, Lt-Col George Francis",Male,1808,http://www.tate.org.uk/art/artists/lt-col-george-francis-white-2288,0.52213,51.381
7256,"White, Pae",Female,1963,http://www.tate.org.uk/art/artists/pae-white-7256,-118.145,34.1478
2239,"Whiteford, Kate",Female,1952,http://www.tate.org.uk/art/artists/kate-whiteford-2239,-4.25181,55.8642
2142,"Whiteley, Brett",Male,1939,http://www.tate.org.uk/art/artists/brett-whiteley-2142,151.207,-33.8675
2319,"Whiteread, Rachel",Female,1963,http://www.tate.org.uk/art/artists/rachel-whiteread-2319,-0.127758,51.5074
2143,"Whitney-Smith, Edwin",Male,1880,http://www.tate.org.uk/art/artists/edwin-whitney-smith-2143,-2.3599,51.3758
17412,"Whitten, Jack",Male,1939,http://www.tate.org.uk/art/artists/jack-whitten-17412,-86.9544,33.4018
2144,"Wiens, Stephen M.",Male,1871,http://www.tate.org.uk/art/artists/stephen-m-wiens-2144,-0.127758,51.5074
2145,"Wilde, Gerald",Male,1905,http://www.tate.org.uk/art/artists/gerald-wilde-2145,-0.127758,51.5074
2146,"Wilding, Alison",Female,1948,http://www.tate.org.uk/art/artists/alison-wilding-2146,-2.48753,53.7486
11355,"Wilke, Hannah",Female,1940,http://www.tate.org.uk/art/artists/hannah-wilke-11355,-74.0059,40.7128
12144,"Wilkes, Cathy",Female,1966,http://www.tate.org.uk/art/artists/cathy-wilkes-12144,-5.93012,54.5973
600,"Wilkie, Sir David",Male,1785,http://www.tate.org.uk/art/artists/sir-david-wilkie-600,-2.17432,57.1186
2147,"Willats, Stephen",Male,1943,http://www.tate.org.uk/art/artists/stephen-willats-2147,-0.127758,51.5074
601,"Willcock, George Burrell",Male,1811,http://www.tate.org.uk/art/artists/george-burrell-willcock-601,-3.5339,50.7184
2314,"Williams, Aubrey",Male,1926,http://www.tate.org.uk/art/artists/aubrey-williams-2314,-58.1667,6.8
10158,"Williams, Christopher",Male,1956,http://www.tate.org.uk/art/artists/christopher-williams-10158,-118.244,34.0522
602,"Williams, Edward",Male,1782,http://www.tate.org.uk/art/artists/edward-williams-602,-0.123068,51.4571
2307,"Williams, Fred",Male,1927,http://www.tate.org.uk/art/artists/fred-williams-2307,144.963,-37.8141
2219,"Williams, Glynn",Male,1939,http://www.tate.org.uk/art/artists/glynn-williams-2219,-2.75533,52.7073
2148,"Williams, Kyffin",Male,1918,http://www.tate.org.uk/art/artists/kyffin-williams-2148,-4.3114,53.2558
604,"Williams, Penry",Male,1802,http://www.tate.org.uk/art/artists/penry-williams-604,-3.38165,51.7487
2149,"Williams, Terrick",Male,1860,http://www.tate.org.uk/art/artists/terrick-williams-2149,-2.99157,53.4084
605,"Williams, William",Male,1758,http://www.tate.org.uk/art/artists/william-williams-605,-2.58791,51.4545
2150,"Willing, Victor",Male,1928,http://www.tate.org.uk/art/artists/victor-willing-2150,29.9635,31.2392
2467,"Wilson, Andrew",Male,1780,http://www.tate.org.uk/art/artists/andrew-wilson-2467,-3.18827,55.9533
15855,"Wilson, Fred",Male,1954,http://www.tate.org.uk/art/artists/fred-wilson-15855,-73.8654,40.837
4147,"Wilson, Jane",Female,1967,http://www.tate.org.uk/art/artists/jane-wilson-4147,-1.61778,54.9783
2793,"Wilson, Louise",Female,1967,http://www.tate.org.uk/art/artists/louise-wilson-2793,-1.61778,54.9783
10956,"Wilson, Richard",Male,1953,http://www.tate.org.uk/art/artists/richard-wilson-10956,-0.127758,51.5074
606,"Wilson, Richard",Male,1713,http://www.tate.org.uk/art/artists/richard-wilson-606,-3.78371,52.1307
2152,"Wilson, Scottie",Male,1889,http://www.tate.org.uk/art/artists/scottie-wilson-2152,-4.25181,55.8642
607,"Windus, William Lindsay",Male,1822,http://www.tate.org.uk/art/artists/william-lindsay-windus-607,-2.99157,53.4084
2153,"Wines, James",Male,1932,http://www.tate.org.uk/art/artists/james-wines-2153,-87.6298,41.8781
2154,"Winner, Gerd",Male,1936,http://www.tate.org.uk/art/artists/gerd-winner-2154,10.5268,52.2689
2668,"Winstanley, Paul",Male,1954,http://www.tate.org.uk/art/artists/paul-winstanley-2668,-2.24263,53.4808
2155,"Winters, Terry",Male,1949,http://www.tate.org.uk/art/artists/terry-winters-2155,-73.9442,40.6782
2468,"Wintour, John Crawford",Male,1825,http://www.tate.org.uk/art/artists/john-crawford-wintour-2468,-3.18827,55.9533
